x,y,z,color
0,02180884,0,3054574,0,05323949,b
0,09244818,0,1157126,0,1570885,b
0,02794555,0,08192442,0,009478902,b
0,2885216,0,2504446,0,02744453,b
0,2623492,0,1895388,0,06680732,b
0,2840517,0,0707128,0,2015791,b
0,004052815,0,3113441,0,02512344,b
0,2233613,0,1191781,0,2454633,b
0,248828,0,2514473,0,2035302,b
0,2183299,0,04189102,0,2562392,b
0,2545122,0,1388659,0,2706158,b
0,1165848,0,1755281,0,1297049,b
0,105392,0,04222237,0,0651869,b
0,2839788,0,1304899,0,09396756,b
0,06545857,0,3204198,0,17183,b
0,2349239,0,08026434,0,2367696,b
0,09833001,0,03395388,0,1160611,b
0,003111533,0,3015761,0,3251943,b
0,02956717,0,1411677,0,003645027,b
0,05813602,0,2593018,0,2664102,b
0,2826372,0,05224774,0,1221519,b
0,2441653,0,1747063,0,06210442,b
0,1594889,0,3237257,0,1045982,b
7,502553E-05,0,1017687,0,01131382,b
0,02985189,0,01596696,0,3312971,b
0,2944055,0,156687,0,2775904,b
0,1694598,0,1955726,0,0208672,b
0,2986459,0,08617273,0,1174499,b
0,006908685,0,1052073,0,3232947,b
0,09049341,0,1291941,0,2076231,b
0,1377926,0,3256437,0,05027749,b
0,2863767,0,281031,0,1905941,b
0,2759176,0,08644976,0,3294795,b
0,08223021,0,03395854,0,2811389,b
0,2047926,0,07959509,0,1177942,b
0,0773226,0,07703763,0,01800359,b
0,07487685,0,1599683,0,3188117,b
0,1428685,0,06193241,0,02976734,b
0,2608428,0,134863,0,1324089,b
0,08801148,0,01596153,0,2637516,b
0,03714224,0,2378231,0,1556858,b
0,08797044,0,1247292,0,2507717,b
0,3147188,0,121933,0,1827047,b
0,09041116,0,3180169,0,1081956,b
0,06512588,0,08702562,0,01436215,b
0,07961046,0,1366349,0,04107975,b
0,1017475,0,2903309,0,07978172,b
0,1658389,0,1537171,0,2271063,b
0,2773977,0,1237107,0,1615309,b
0,1282394,0,1528135,0,214036,b
0,230497,0,2647055,0,00368459,b
0,3285787,0,00993622,0,1193693,b
0,1091559,0,2384879,0,1736865,b
0,2877689,0,04942213,0,30022,b
0,2525993,0,1201666,0,2502504,b
0,3203192,0,1218086,0,1511694,b
0,252511,0,1292444,0,1520386,b
0,2836704,0,07787107,0,06562539,b
0,1333454,0,005054948,0,3167714,b
0,3266279,0,081553,0,1543558,b
0,1247965,0,2181955,0,2754912,b
0,1539516,0,2746456,0,05785307,b
0,0582475,0,1930209,0,03130658,b
0,08948365,0,01942533,0,008528229,b
0,1914963,0,116514,0,0293082,b
0,2846614,0,187514,0,2337777,b
0,2760451,0,3081393,0,06602839,b
0,1926745,0,2983256,0,1955725,b
0,1981871,0,2585454,0,2080305,b
0,2318107,0,2724593,0,2038224,b
0,2779341,0,1041087,0,2472769,b
0,02390737,0,3142594,0,1358061,b
0,1348483,0,06249427,0,1341115,b
0,3331604,0,1061253,0,2106606,b
0,2053819,0,1876808,0,06793294,b
0,1241258,0,1142318,0,2704825,b
0,1705556,0,2262113,0,1429214,b
0,1577924,0,27772,0,1050784,b
0,03183665,0,01561586,0,1128073,b
0,08916382,0,2363287,0,2410229,b
0,1705084,0,1953149,0,00478988,b
0,02536801,0,06613448,0,03623497,b
0,1845877,0,2935891,0,04446526,b
0,1776612,0,07534619,0,2695279,b
0,2832766,0,03974927,0,1602745,b
0,3024124,0,1161523,0,145445,b
0,2666591,0,1476859,0,03429923,b
0,07190046,0,1685019,0,01055117,b
0,1808948,0,2357177,0,1173926,b
0,2935736,0,02843401,0,2380026,b
0,3119703,0,1007388,0,05154629,b
0,298608,0,2173311,0,2866322,b
0,16676,0,1603666,0,1738921,b
0,3113838,0,1317645,0,321523,b
0,01971446,0,3315014,0,02774897,b
0,02101751,0,2575882,0,2512235,b
0,2331631,0,300593,0,05516746,b
0,03287075,0,05696349,0,2149632,b
0,02352984,0,05792341,0,01382104,b
0,1254303,0,2418745,0,2400559,b
0,2460883,0,08648925,0,2604295,b
0,2085404,0,3145564,0,1648812,b
0,08657192,0,2488147,0,1662338,b
0,07301062,0,1138999,0,244363,b
0,07884673,0,264666,0,02675038,b
0,1317282,0,1961491,0,2539876,b
0,3051726,0,02003042,0,1678421,b
0,1951092,0,07686111,0,2802642,b
0,04432247,0,264886,0,2808968,b
0,2349351,0,05301548,0,07585833,b
0,3136164,0,2304631,0,08746098,b
0,1569794,0,190061,0,1516767,b
0,2338968,0,2129866,0,1224802,b
0,2886793,0,2840577,0,004920246,b
0,0005738886,0,197162,0,3122841,b
0,2056047,0,004748234,0,2140933,b
0,1853016,0,1616041,0,04031735,b
0,3042923,0,3030472,0,2416696,b
0,01312832,0,274331,0,002457932,b
0,1736059,0,06968015,0,2525291,b
0,1938624,0,2381624,0,3162374,b
0,1683745,0,3242618,0,2311255,b
0,2261861,0,2239949,0,3324603,b
0,2164875,0,2064205,0,07485564,b
0,07485177,0,04121515,0,308618,b
0,2745603,0,05187537,0,1397352,b
0,331841,0,007093723,0,1771051,b
0,2041684,0,04780788,0,1849581,b
0,2829163,0,3204112,0,06807224,b
0,1665047,0,3235805,0,262771,b
0,1949302,0,1166328,0,08680635,b
0,1844742,0,1283009,0,03585612,b
0,1802866,0,2451512,0,3161469,b
0,2711823,0,1084826,0,06433614,b
0,2893317,0,2620259,0,3040058,b
0,06348435,0,2253729,0,06293818,b
0,1884387,0,2694055,0,0976889,b
0,1081471,0,2043799,0,3269617,b
0,1326921,0,2699058,0,1868894,b
0,02976465,0,254373,0,07441026,b
0,111361,0,02871832,0,1495398,b
0,259875,0,3026129,0,2932593,b
0,2098321,0,1981159,0,1170776,b
0,1636384,0,1378611,0,1858111,b
0,06872899,0,08403818,0,1742666,b
0,1300923,0,2077872,0,006373481,b
0,03225257,0,009386173,0,1006666,b
0,07105704,0,1433435,0,1257628,b
0,1399993,0,2686405,0,1105477,b
0,1088105,0,1235504,0,06575226,b
0,005092094,0,1966079,0,009443023,b
0,1754507,0,03385546,0,001759132,b
0,09502929,0,02524469,0,069313,b
0,2309574,0,3100191,0,2355176,b
0,08775393,0,2652842,0,2121642,b
0,07109146,0,1007285,0,1320048,b
0,2246305,0,02449393,0,2573459,b
0,006351866,0,2494614,0,009437531,b
0,2971314,0,304926,0,1793356,b
0,01199589,0,1980526,0,09590559,b
0,2403653,0,3157662,0,1743705,b
0,1878405,0,1871364,0,1618181,b
0,1487072,0,02019338,0,1836933,b
0,02468375,0,03767505,0,05120203,b
0,2969418,0,2199517,0,0986788,b
0,09951045,0,01400552,0,2354745,b
0,02608293,0,0009873295,0,316844,b
0,1190675,0,158622,0,06526237,b
0,1411666,0,2779198,0,142341,b
0,1559912,0,03269706,0,1579543,b
0,3054332,0,1826232,0,3296601,b
0,2706577,0,2994914,0,05144818,b
0,3076188,0,0410086,0,2791893,b
0,09730642,0,1152271,0,08900751,b
0,1861586,0,05862786,0,09861499,b
0,04049483,0,2164533,0,2820616,b
0,1867561,0,09600378,0,1498782,b
0,2135196,0,01344322,0,2502184,b
0,1426585,0,1015395,0,2470857,b
0,07124062,0,2375883,0,1064692,b
0,2089177,0,07482135,0,1374981,b
0,308513,0,2440956,0,008903733,b
0,03806907,0,2544611,0,1738089,b
0,2217876,0,312531,0,07604929,b
0,04841567,0,1330358,0,1285471,b
0,02409858,0,3134767,0,07755551,b
0,2588733,0,2220679,0,005841741,b
0,123989,0,03076275,0,3147711,b
0,1724152,0,3292485,0,1327694,b
0,1860562,0,02806624,0,034193,b
0,2830422,0,2710624,0,08104336,b
0,2590561,0,1092598,0,2484473,b
0,3070042,0,1176717,0,1120347,b
0,2340177,0,2135572,0,07271036,b
0,01278853,0,2427108,0,2589687,b
0,2892088,0,2007088,0,1401329,b
0,2295131,0,07737803,0,0696843,b
0,08452825,0,2349099,0,3011197,b
0,2279409,0,2002515,0,2237849,b
0,05613762,0,09262541,0,01790674,b
0,2761927,0,228704,0,2509184,b
0,0698351,0,2135285,0,0894025,b
0,1366352,0,2844927,0,2713009,b
0,1422807,0,1888872,0,1754356,b
0,1760863,0,2522438,0,01636532,b
0,01199483,0,2256084,0,08971024,b
0,2318515,0,2835021,0,2596938,b
0,04260364,0,1593295,0,3142857,b
0,1485052,0,240562,0,1233717,b
0,2266743,0,2901147,0,2441517,b
0,239406,0,2148654,0,040138,b
0,05106689,0,2790725,0,1076558,b
0,1508667,0,03695846,0,0892682,b
0,04109117,0,2171584,0,1386932,b
0,06714757,0,2361259,0,2831144,b
0,06796848,0,1714795,0,002310252,b
0,2194988,0,3229372,0,1847092,b
0,2550794,0,2961266,0,1888361,b
0,01552634,0,2809817,0,05787534,b
0,2617394,0,1571048,0,2714168,b
0,1491011,0,08787613,0,1741642,b
0,03324334,0,2005547,0,1214683,b
0,1500835,0,1131964,0,1876421,b
0,2134825,0,03396731,0,05303038,b
0,08164466,0,1897938,0,008047946,b
0,06218021,0,3007137,0,1159794,b
0,2888184,0,1907905,0,2983404,b
0,239014,0,2427009,0,005280575,b
0,2232179,0,04604584,0,1170465,b
0,141307,0,2596485,0,3061872,b
0,09478011,0,2506263,0,3319215,b
0,1686859,0,09267589,0,1020536,b
0,08237814,0,2390206,0,1047933,b
0,2639849,0,09953383,0,3250938,b
0,2091687,0,3016154,0,1080767,b
0,3228379,0,1534777,0,04885705,b
0,2031032,0,2043238,0,06891563,b
0,2855135,0,2315112,0,1426205,b
0,3127246,0,2395092,0,1392171,b
0,06526797,0,0648593,0,2349363,b
0,04688994,0,09490714,0,04418815,b
0,01057767,0,2958258,0,07227343,b
0,1715058,0,1094658,0,3138295,b
0,2399308,0,09179937,0,1737722,b
0,2526827,0,2030426,0,1491854,b
0,2640805,0,05795778,0,0159087,b
0,04551613,0,2790838,0,1323635,b
0,1096852,0,2914449,0,005721872,b
0,325915,0,2466103,0,1613296,b
0,2352228,0,317527,0,2655365,b
0,1098643,0,1976282,0,1770271,b
0,2951822,0,1886687,0,100455,b
0,33085,0,2200687,0,1823727,b
0,1345735,0,2460559,0,1164349,b
0,1859779,0,04749815,0,1457258,b
0,2050147,0,1809969,0,1122225,b
0,2275224,0,04053703,0,06036311,b
0,1143454,0,2471587,0,02871032,b
0,1703289,0,3200376,0,133999,b
0,1203443,0,02292559,0,142796,b
0,2576874,0,1926015,0,1265624,b
0,09237488,0,1740645,0,3133408,b
0,04302988,0,2061935,0,2346645,b
0,05743288,0,1987492,0,3129096,b
0,332689,0,06916363,0,1881924,b
0,09775585,0,009013884,0,1378286,b
0,07384376,0,3098769,0,05209226,b
0,2390018,0,1722797,0,08458792,b
0,1581627,0,04449876,0,2364365,b
0,01410259,0,1314876,0,1988224,b
0,3123113,0,115194,0,1255453,b
0,07747035,0,1967192,0,1712951,b
0,07031459,0,1886492,0,2963021,b
0,2251531,0,08121248,0,2201295,b
0,1988838,0,04011931,0,03161687,b
0,03905884,0,06713405,0,1764657,b
0,1966873,0,1043775,0,01017573,b
0,1457999,0,211738,0,2221273,b
0,08964919,0,03350794,0,1746827,b
0,1030993,0,05939161,0,2203796,b
0,2118714,0,07505184,0,1752593,b
0,04500622,0,2865098,0,1356158,b
0,002652547,0,2886526,0,02996544,b
0,02269957,0,1814813,0,1696743,b
0,2296148,0,1049244,0,02059059,b
0,05907459,0,3008693,0,1810149,b
0,193732,0,2338848,0,1658698,b
0,2649104,0,04303348,0,1983393,b
0,3086569,0,01553004,0,05294471,b
0,3125053,0,32544,0,1023782,b
0,07072125,0,1291106,0,249197,b
0,07300683,0,2845142,0,2485296,b
0,2758742,0,2823362,0,24224,b
0,3121308,0,1428567,0,07371486,b
0,05902838,0,3319001,0,262101,b
0,2302628,0,2860583,0,312574,b
0,253919,0,1384843,0,3197858,b
0,09832946,0,3262597,0,2303022,b
0,04273645,0,2559555,0,3131917,b
0,3175589,0,0588106,0,009057489,b
0,1110127,0,005981706,0,2525351,b
0,02921997,0,01607095,0,174773,b
0,2756334,0,09227153,0,1156175,b
0,2505621,0,3032877,0,0584463,b
0,07081065,0,1494777,0,1879336,b
0,3325571,0,257307,0,2004976,b
0,1238021,0,2505192,0,002735991,b
0,3182609,0,01694486,0,2223124,b
0,2169458,0,04569389,0,1263229,b
0,2058304,0,2662862,0,2045735,b
0,1880149,0,03431597,0,274267,b
0,1585171,0,1707377,0,0117877,b
0,2423724,0,1895456,0,228302,b
0,1207682,0,167244,0,2074715,b
0,02119285,0,2838141,0,1006632,b
0,1638905,0,2488969,0,2019072,b
0,2599557,0,1579853,0,3129717,b
0,06924305,0,2561817,0,3162667,b
0,1469132,0,1185089,0,2342158,b
0,09270243,0,1532163,0,181152,b
0,2354397,0,01493951,0,1942039,b
0,237702,0,08984772,0,09455474,b
0,2196549,0,03541708,0,1728798,b
0,1600567,0,2313675,0,1332268,b
0,03651558,0,03136446,0,3244943,b
0,1254707,0,1435384,0,2126947,b
0,0626841,0,06233433,0,3279112,b
0,3234574,0,05389136,0,03732435,b
0,1309534,0,204765,0,02017562,b
0,1297986,0,07144621,0,261213,b
0,205035,0,02847826,0,2538116,b
0,08965027,0,1060554,0,1957856,b
0,1551717,0,2273358,0,1480081,b
0,308457,0,3312558,0,1693299,b
0,02220101,0,288607,0,2552695,b
0,05038493,0,0189732,0,1914663,b
0,0632926,0,05056622,0,2801289,b
0,1511657,0,06213012,0,2442109,b
0,3103014,0,08374144,0,1764055,b
0,3154852,0,06877036,0,1860566,b
0,1178548,0,2910473,0,08343101,b
0,007543649,0,2534024,0,1445791,b
0,07741132,0,1403447,0,1797868,b
0,281945,0,2642272,0,08681221,b
0,3029776,0,1686264,0,1547172,b
0,1538802,0,02806609,0,2434871,b
0,3266597,0,231705,0,09918473,b
0,26285,0,196225,0,2883188,b
0,1496238,0,01170611,0,3160208,b
0,1543793,0,04018592,0,008904555,b
0,06539638,0,03552355,0,06118196,b
0,260216,0,2829518,0,2882303,b
0,2634948,0,1301431,0,1435381,b
0,178687,0,1214845,0,2516944,b
0,04410983,0,09237427,0,1416561,b
0,1100492,0,2509052,0,3221632,b
0,08847416,0,1068211,0,006271004,b
0,1440049,0,1750412,0,1537879,b
0,006277085,0,1134949,0,2225014,b
0,1485316,0,261905,0,3034602,b
0,3076386,0,2322972,0,1522727,b
0,2809662,0,1272906,0,02330781,b
0,2932453,0,05733865,0,2235339,b
0,2717625,0,2980486,0,2208916,b
0,3109084,0,1309642,0,06247681,b
0,13145,0,2671576,0,2730207,b
0,1784794,0,3287476,0,1638889,b
0,3199028,0,2913459,0,1985321,b
0,2878856,0,05023544,0,2016058,b
0,1686977,0,1691197,0,1877061,b
0,09002846,0,1589315,0,3210699,b
0,1192227,0,06254194,0,03744993,b
0,185699,0,2125875,0,1380447,b
0,08218054,0,1183722,0,1813652,b
0,07557071,0,3327999,0,145063,b
0,1798991,0,3307392,0,2344902,b
0,06240714,0,3324384,0,1561814,b
0,3311608,0,0456445,0,1325696,b
0,07196108,0,1329563,0,1730468,b
0,2830267,0,1718999,0,03643351,b
0,3195247,0,2366887,0,08462271,b
0,04096899,0,1027813,0,1660622,b
0,3015347,0,1953171,0,0937062,b
0,07734573,0,1955877,0,2455808,b
0,144366,0,2225463,0,235354,b
0,07824715,0,2864076,0,1670998,b
0,3149947,0,06724346,0,01233606,b
0,02336917,0,1447028,0,1747061,b
0,004065884,0,04403422,0,06564324,b
0,006372853,0,2887403,0,2280089,b
0,3091169,0,154734,0,0632387,b
0,2818015,0,2666403,0,01018736,b
0,0128358,0,05573532,0,06454621,b
0,07355249,0,178608,0,1278233,b
0,14736,0,1822336,0,2876121,b
0,2984504,0,2299121,0,1121677,b
0,2549112,0,1617034,0,2936516,b
0,3166735,0,1031589,0,1138765,b
0,1817592,0,3112401,0,1164446,b
0,21027,0,3169677,0,08120247,b
0,3096967,0,2409293,0,03845606,b
0,1907004,0,3292925,0,1422458,b
0,2179744,0,1428636,0,06212023,b
0,08130234,0,06491623,0,247878,b
0,1012503,0,1303519,0,003398962,b
0,3149584,0,03027399,0,00627625,b
0,188225,0,176384,0,1967309,b
0,05034576,0,1701705,0,1778454,b
0,08394392,0,3074071,0,0136358,b
0,04071754,0,1880558,0,1884183,b
0,2548793,0,2093196,0,04342494,b
0,195579,0,2848738,0,1655257,b
0,144533,0,02340066,0,1406269,b
0,05695973,0,2466327,0,2734536,b
0,09372425,0,1699336,0,3183248,b
0,157908,0,0831271,0,1062233,b
0,1531051,0,2208238,0,2281833,b
0,1318689,0,2200487,0,2395866,b
0,2109845,0,3167875,0,2301618,b
0,2267635,0,2606923,0,1048712,b
0,2066415,0,07737859,0,2159669,b
0,2188127,0,1657294,0,09631425,b
0,1756074,0,205658,0,1406696,b
0,01474167,0,1537892,0,2334933,b
0,2483486,0,03212689,0,1245823,b
0,1255978,0,05821857,0,05151292,b
0,02507865,0,2902831,0,070791,b
0,0364265,0,1046641,0,1295591,b
0,1526937,0,3092198,0,01052712,b
0,07866433,0,09235001,0,01307985,b
0,1877616,0,1603513,0,06749354,b
0,1806758,0,2356394,0,3063742,b
0,1984161,0,03344133,0,2064589,b
0,3038006,0,1812965,0,117966,b
0,1181982,0,2275916,0,2270896,b
0,09786617,0,04583685,0,07153939,b
0,3318859,0,1456492,0,1516881,b
0,1293838,0,08937413,0,2692637,b
0,1740554,0,2746611,0,268877,b
0,2465114,0,09006218,0,04468806,b
0,2113023,0,226003,0,03575287,b
0,1116865,0,1906848,0,09697948,b
0,2456207,0,3214664,0,009079964,b
0,3161234,0,1302659,0,2016756,b
0,1926214,0,2308061,0,2673225,b
0,2342048,0,03801343,0,19731,b
0,1488624,0,1135233,0,04322372,b
0,05464256,0,2671517,0,2187383,b
0,2148349,0,119302,0,1468105,b
0,2124804,0,2986553,0,2651206,b
0,001381143,0,1532615,0,3294342,b
0,1364741,0,1823208,0,1520056,b
0,124779,0,3192384,0,0541792,b
0,304538,0,2377652,0,1842044,b
0,1206069,0,2908321,0,05639321,b
0,1113228,0,0978817,0,09114119,b
0,1141188,0,1619705,0,05682368,b
0,1190324,0,1152468,0,1155875,b
0,1441449,0,2331215,0,04896538,b
0,09383195,0,1155697,0,1434535,b
0,3030173,0,07667872,0,09625761,b
0,1432176,0,2483923,0,04633709,b
0,2509414,0,06592575,0,2664019,b
0,08447497,0,08151703,0,1568441,b
0,08628865,0,2609472,0,07261525,b
0,2371397,0,1886749,0,2113291,b
0,2911288,0,2331923,0,2072312,b
0,3013231,0,2097033,0,123418,b
0,01971966,0,1029385,0,09043267,b
0,2002481,0,322304,0,1050031,b
0,007261531,0,1856812,0,1989211,b
0,04088583,0,03080589,0,2912546,b
0,2698693,0,257635,0,2486053,b
0,08423451,0,03296687,0,2970072,b
0,328452,0,2537174,0,05808996,b
0,1406695,0,2475828,0,2228653,b
0,220011,0,2824909,0,2309676,b
0,005217395,0,0758882,0,1777236,b
0,1748646,0,1187819,0,161884,b
0,2927678,0,1997042,0,3034699,b
0,3015076,0,1163989,0,1692565,b
0,140907,0,2436382,0,1675392,b
0,1130719,0,08514316,0,2582236,b
0,02571825,0,05092046,0,2813821,b
0,1963303,0,1880432,0,09317733,b
0,2839879,0,08201076,0,08794519,b
0,2285402,0,2339685,0,1113213,b
0,3126996,0,2738152,0,01479634,b
0,2411531,0,1921545,0,2216622,b
0,01264155,0,2809794,0,02539525,b
0,2213343,0,1635245,0,06852775,b
0,2491665,0,01570773,0,03080371,b
0,1667303,0,1717048,0,2193061,b
0,3082554,0,08026638,0,3077232,b
0,1928733,0,3206049,0,2620913,b
0,2809433,0,185107,0,3024948,b
0,2974166,0,141757,0,1338415,b
0,2634032,0,1152935,0,01205688,b
0,153163,0,05843344,0,01521152,b
0,04506059,0,2964114,0,2147933,b
0,1880863,0,1683578,0,1594524,b
0,171389,0,09752726,0,2329581,b
0,2312869,0,1713715,0,2224697,b
0,2433639,0,3276636,0,1122966,b
0,1068675,0,1206108,0,1927844,b
0,2480642,0,2733658,0,262792,b
0,1496545,0,1051042,0,05525126,b
0,276278,0,1084593,0,1308961,b
0,3251897,0,1936299,0,2701744,b
0,3132102,0,0520262,0,06127769,b
0,1419077,0,1701369,0,1869105,b
0,1248859,0,2929827,0,1460302,b
0,07609246,0,03543852,0,3109891,b
0,1315993,0,3112503,0,2771898,b
0,1648286,0,04059558,0,2693392,b
0,07418167,0,2115026,0,1770606,b
0,2070138,0,1926612,0,1285694,b
0,1692558,0,1849913,0,2339862,b
0,198375,0,2311007,0,1751726,b
0,3321263,0,01152445,0,1173821,b
0,02968299,0,09408887,0,04487461,b
0,05692977,0,05870386,0,2153293,b
0,3216625,0,1342003,0,007097735,b
0,2326481,0,07840818,0,1222895,b
0,0298497,0,1164127,0,07903667,b
0,05832785,0,2622887,0,2884301,b
0,2252435,0,2386422,0,1861923,b
0,2021859,0,1369831,0,3310212,b
0,07813143,0,06216823,0,1854982,b
0,193558,0,1317775,0,253096,b
0,09784954,0,3265235,0,0573551,b
0,1978418,0,2627641,0,04078213,b
0,2002254,0,1635295,0,3027185,b
0,2300404,0,1817693,0,1583013,b
0,2863927,0,1767356,0,3121322,b
0,2535346,0,006917223,0,2563816,b
0,1488353,0,2637917,0,1435568,b
0,3203804,0,08686979,0,1436125,b
0,1660518,0,2700423,0,3057576,b
0,1917016,0,2386708,0,08614385,b
0,2550966,0,2112175,0,3311772,b
0,02567337,0,03238017,0,07600386,b
0,209483,0,2803342,0,2907061,b
0,1020361,0,145215,0,1363324,b
0,0173511,0,1095713,0,007497528,b
0,1459283,0,0746692,0,001951087,b
0,1932631,0,02279143,0,3240337,b
0,1820701,0,1496941,0,04020995,b
0,03313432,0,1702275,0,08510539,b
0,3328154,0,04785271,0,006749274,b
0,09565929,0,01840056,0,1613449,b
0,2045312,0,2536767,0,2931708,b
0,1079377,0,05094792,0,07927988,b
0,006320748,0,1120367,0,07682792,b
0,3030536,0,04661532,0,3044478,b
0,2964708,0,02607022,0,12609,b
0,09419952,0,0643173,0,06708176,b
0,273211,0,1515873,0,2751305,b
0,2571912,0,177478,0,1317521,b
0,09463453,0,2238899,0,3039604,b
0,2164415,0,1428467,0,00329198,b
0,3305589,0,2184714,0,01260517,b
0,1254617,0,01533329,0,1098091,b
0,2921693,0,04968967,0,02314951,b
0,2957428,0,08799678,0,2945888,b
0,02321429,0,2917642,0,3183974,b
0,2682045,0,2287576,0,303668,b
0,241064,0,01649317,0,1633332,b
0,03294844,0,2741772,0,04240385,b
0,1237844,0,05057031,0,2187249,b
0,03558533,0,1038258,0,2384366,b
0,2762226,0,148513,0,110642,b
0,04188503,0,02425958,0,314657,b
