x,y,z,color
0.7354166625999595,0.5826940601998555,0.345875649010081,r
-0.40574963441767214,-0.3429832067203527,0.40270857766155627,g
0.008790893434904282,0.10399524452914159,0.23584379174775957,b
-0.3460495704798727,0.43565377885282053,0.8309365076478186,r
-0.2711067331279196,-0.16177288850791274,-0.5871755412489165,g
0.21389414306792698,0.06780786968999324,0.021043971059718853,b
0.9542174527866888,-0.20499002764954793,0.2178259428110461,r
0.013192491026666232,-0.11166861790487871,0.6571153037330434,g
0.30095186747557484,0.2901096268286419,0.057126650239040476,b
-0.17537051477924415,0.1180692830632432,-0.9773969648730216,r
0.550996497872878,0.012442766862899595,0.37508996431398095,g
0.23720103395356185,0.13290210384549103,0.29950530336521247,b
-0.8805787691098169,-0.46950984508188365,0.06435477266081674,r
-0.29509396342592337,0.3483434547077449,-0.4858197554199473,g
0.2085053587667539,0.05499614359242929,0.15727949999485902,b
-0.9649090535945941,-0.09338079739032912,0.24541912103569088,r
0.45672522626064277,-0.3593127960232012,-0.3267121466300242,g
0.02497564676946329,0.2405093397133772,0.05671451649321516,b
-0.7340025770042702,-0.48865879376413957,0.47164902229101124,r
0.19726631039261308,0.15644972495609658,-0.6172956591372496,g
0.09777897240421711,0.027402767620420227,0.05216386362808375,b
0.5953645447521909,0.02020255861272398,0.8032016655096751,r
0.0032997197476258514,0.22594882735204436,-0.6272006726018935,g
0.2986761466531513,0.0597236301636325,0.06315972655912476,b
0.6028067251783864,-0.4185760539590111,0.6792776598209397,r
-0.11155523562810064,-0.6429090248822578,0.13663037573448988,g
0.06217515086997979,0.15521432802697033,0.1960500634718492,b
-0.5078019053810868,-0.17881237677791928,0.8427119073576503,r
0.5101303771387663,-0.4207989122417783,0.08449685331916623,g
0.2170310592621922,0.23114515268974056,0.011200358599534388,b
0.7373687194826227,0.6189109806428891,0.2706225592374269,r
0.10891545766197748,-0.2700545746473565,-0.5997102585738897,g
0.021870272005159303,0.18594902494716906,0.27390867870852365,b
0.9907426390559434,-0.13543261296449322,0.009329013992610314,r
-0.5098625500669122,-0.30268753228440587,-0.3047373988917125,g
0.2120318520194475,0.1908516774933987,0.18189907940563987,b
0.8809363476120349,-0.04825307821159501,-0.4707682995902273,r
-0.3958520822863901,-0.2564063195231844,0.4711702162727905,g
0.18506048760255592,0.18436649527410273,0.18744871713757474,b
-0.5243295341596935,-0.5486669677781876,0.6511859166758507,r
0.32649977630623483,0.23791698892870483,0.5303186277093437,g
0.2416087896601409,0.08912276957551875,0.20838200534274134,b
0.8979051326846824,0.3925966988723268,0.19908341149642408,r
0.27853900192056147,-0.24020228022777904,0.5560245798765711,g
0.048658413305433156,0.028151625335142372,0.03418449497380538,b
0.7198067657178381,0.6719378119111479,0.1742922745014373,r
-0.5109892555924987,-0.3556848523865917,0.23837514739627727,g
0.2965924164133675,0.036133207050006964,0.32019029899292867,b
-0.9901102623487676,-0.02887528518878369,0.13728760430905945,r
0.45504664232170994,-0.418735766370059,0.24907299275244932,g
0.2703270029544454,0.0997174320085491,0.18117879615012192,b
-0.33472776766066853,-0.2569133961093448,0.9066161417361089,r
-0.012819054941131593,0.6660385818876159,0.025936917935526996,g
0.14389969049218,0.25818026843835046,0.13736385466842194,b
-0.02724456510366888,-0.1479037000298229,0.9886264356114499,r
0.6627095800177683,0.014385390783380114,-0.07108809695812073,g
0.026703661621274615,0.14022888155128355,0.0507744662237302,b
-0.0027193899315165705,-0.06392405051833053,0.9979510612668993,r
-0.6269148455142263,0.2095568716592696,0.08664951505172197,g
0.15201314509196837,0.08723897784275063,0.03945522631662076,b
0.08127179465877803,0.9407030905803901,0.3293517735878215,r
0.1640862083681169,-0.4062319015610796,0.5024896046903744,g
0.3023655600760091,0.18476548600421597,0.19541591958311533,b
-0.49788573656138946,-0.4828492668881476,-0.7203932112355732,r
-0.3430436525721108,0.5712195237180416,0.021765858534941954,g
0.251053112129696,0.10113015134747505,0.21853004387065297,b
0.3397790561055201,-0.940102739974448,0.027514202234065383,r
-0.2902010152860049,-0.39108704026648883,-0.4552787520926209,g
0.2578228514016922,0.18059237142369114,0.008683045420670036,b
0.539725088717926,-0.5123821510510024,0.6679531120466277,r
-0.07612640738346922,-0.6593698451668888,-0.062294637232458934,g
0.1977913720625316,0.30522404048066964,0.2250160129565151,b
0.3150981653854428,-0.7806573331636935,0.5397103615352205,r
0.6510223458937311,0.11301730679900658,0.08855189413765774,g
0.23287697014046385,0.023796787280031945,0.11545857104361545,b
-0.033798774521787846,0.9348379609380075,0.35346234542040506,r
-0.5939935267330051,0.0778468078794503,-0.2924995882846865,g
0.2356282163621407,0.2746507897202567,0.08519953544892538,b
-0.3564214789330414,0.9069336465608521,0.2245775814524216,r
0.6360404739902681,-0.1267652013279932,-0.15436172978738297,g
0.1511519136995739,0.04931022305762515,0.011853833930159671,b
0.9895069400942713,-0.08683938630427983,0.11547699550805904,r
0.10584483773590635,-0.07032210487365473,0.6544433637338244,g
0.2872461673794669,0.14484260342077118,0.19802952755075412,b
0.5572354944043617,0.4373643057524844,-0.7058335978327852,r
-0.35413381012742606,0.4807389253216046,0.2965194338482812,g
0.2444113960221782,0.3318826815696669,0.004740713545380674,b
0.42471846593815493,-0.6374494671318847,0.6428626614949857,r
0.010557233038422426,0.3229910886759169,-0.5831035464743487,g
0.08749095793069335,0.324006904030782,0.22712924619401745,b
-0.4746646395522761,-0.8385417159814673,0.26747199950193645,r
0.633302675551979,0.049959975686102755,-0.20217855082226976,g
0.1936000851897857,0.2149973585772078,0.18225219501362974,b
0.07733687180600798,-0.9832875469473767,0.16481689317989043,r
0.13053011689894245,-0.6401778268706467,0.13258462584315386,g
0.24022138794769635,0.04792865931779585,0.06078629058398518,b
0.8819442306034516,0.4187559756204608,0.21637422902795486,r
0.32464412657067315,-0.5606960451155759,0.15706871273223497,g
0.14798049664268143,0.13891800544606428,0.32947747329677307,b
-0.6605155066492374,0.3433693838075912,0.66769508889874,r
-0.45702232935586545,-0.033535088347308596,0.48420081863222975,g
0.2954873119963901,0.005383814185442241,0.09574153805823486,b
0.02015810373959347,0.6866009949547893,0.7267549274554093,r
0.2494528521042906,0.5302580617418641,-0.31787435722190743,g
0.07678733571522416,0.20487533644197084,0.036396573228223573,b
0.3027998229165574,0.9520041603069205,0.04472522778049154,r
0.4936190192169077,0.36594820300465725,-0.25858580979907747,g
0.319976957653131,0.04922373178601147,0.02524353806427067,b
-0.20366841390170964,0.8699922592101234,-0.4490352392554811,r
0.5632900176541908,-0.22639841203090308,0.2754860422697876,g
0.11580784599292726,0.09773262026808409,0.16902202073603687,b
0.022229034466053326,-0.2833023199460515,0.9587730000056802,r
-0.4211402863230829,-0.40808902995595203,0.3170940669734554,g
0.24013758203197746,0.22169467798380924,0.05979372400743891,b
0.23197079935473988,0.38589416941712956,-0.8929027036898178,r
0.41134927366526736,0.4286737727535239,0.30244836923475316,g
0.2515640401783417,0.3302697991342815,0.033467516718042156,b
-0.6172655481700918,-0.7115518513803387,0.3356742555506579,r
-0.24006033663226853,0.5252796711801792,0.33301163082584545,g
0.21572201578196715,0.06842190124355774,0.30744173778560124,b
-0.9800771633412158,-0.07305492287168229,-0.18469361694776698,r
0.4466129929708677,0.3026526433862656,0.3916409789658815,g
0.11303222920348088,0.04152042405422862,0.0025609672552777685,b
0.8813551921541347,-0.3162076265327649,-0.3510352719962253,r
0.15369986441088082,0.23294109089866435,0.6054413632181579,g
0.09758921680831605,0.08826852262401404,0.0823706073483933,b
-0.6046110382009304,0.7737045383941293,0.18927963375366205,r
-0.36186010143160724,-0.00545017602138569,-0.5598857088885975,g
0.10042576822341891,0.25193540100194595,0.24909996448918179,b
0.7361721768867284,0.5771749021265988,-0.3534397520554338,r
0.3550430839134387,-0.5641052721205998,-0.013194505501282249,g
0.07181030506685075,0.2545544586536495,0.0919836855059059,b
0.7019250619651503,0.20611963102885228,0.6817740865490194,r
-0.03576073491281572,0.09695376560817136,-0.6586088229118523,g
0.1834408486170934,0.27732594035758174,0.05610659961045742,b
0.8343386782493757,0.3079089691865319,-0.45724286399196223,r
0.13283942589377082,-0.5755994982868137,-0.30900380085789614,g
0.21020223557610226,0.23585492754187556,0.11153372973832747,b
-0.3324827548855443,-0.28015039539812825,-0.9005392682509693,r
0.4816467809149288,0.30457826386964265,-0.34596662274977524,g
0.28300510804127527,0.2555533632554385,0.2999277860589912,b
-0.2259511208575716,0.16713279270959597,-0.9596940765599725,r
0.44457350999060535,0.42546771415997026,0.25646844419258963,g
0.27339664019543836,0.3283107659890702,0.2548342311986423,b
0.16159165875958484,-0.8430009122790457,0.513066855016013,r
-0.2610535383611044,-0.14586630739773473,0.5958343015635651,g
0.09386453581969316,0.049375478254462646,0.24798109736806298,b
-0.3184210419740429,-0.7090888768320158,-0.6291271769533366,r
-0.4628602556604837,-0.40115889785843045,-0.26320404032492634,g
0.26091760347681875,0.15115989474491065,0.014417921484460009,b
0.020358250055454045,0.020219949167718736,0.999588262891444,r
0.08720237576941242,-0.4763148179778703,0.4582187079106688,g
0.0357339043957828,0.3072975781884133,0.02325168028846969,b
-0.15101241757152437,0.24630528086757214,0.9573551892354009,r
-0.6389455557954767,0.06307173073899992,0.17948531403778112,g
0.03411698840904572,0.32675688629977734,0.16319103518397418,b
-0.952551063755777,0.24183949958926867,0.18482458542128474,r
0.40641901076926384,-0.038596325517590256,0.5270468250414925,g
0.15760391306726365,0.09742816644501313,0.2472244603234521,b
-0.051521959348419105,0.71823303670082,0.6938924936158472,r
-0.5798682564195454,0.3008197149687248,0.1330591925705847,g
0.20943797635841785,0.2250551723851949,0.2005035062612612,b
-0.820405272453725,-0.28701084570100005,-0.4945300429499972,r
-0.374436819618255,0.3163887854623859,0.45181815921037,g
0.18277684920784262,0.07945402866219205,0.2969454395286309,b
-0.4921995355169484,0.8223120330032097,-0.2855565401370247,r
-0.4210316178967117,-0.5040674766951498,-0.11442377425127358,g
0.2955355758378448,0.17639183767309793,0.30726819572416825,b
-0.6403808260244972,0.6795059013533987,-0.3580281101898118,r
-0.3347180887763519,0.5765475406140043,0.0010857726712820907,g
0.020444004843249857,0.25452452514898555,0.02492937178919626,b
0.2789764359930324,-0.07580489840873773,0.9573012929782695,r
0.32515728041396713,-0.3705926367969538,0.4487519192049414,g
0.014015500927789212,0.12579328772084933,0.04279314379716744,b
-0.17946785022793962,0.654159147644012,0.7347564904702929,r
-0.0054891156571732465,-0.13121545651207792,0.6536029513596718,g
0.24278073769267572,0.10527442653484691,0.23964151474875608,b
-0.6686536490178856,0.649578965007835,-0.3618694044464333,r
-0.40022227772057667,0.3491469862392593,0.40294286798582307,g
0.16290576327099723,0.027626363791657654,0.31039717930033367,b
0.914684807716367,0.25553005165442216,0.3131390988592149,r
-0.5538252207727384,0.04078833922399576,0.3688609231998155,g
0.20471283562812778,0.1158176630159398,0.05138646927436097,b
-0.3398559438893876,0.30437033099373256,0.8898632698419568,r
0.6604853693340962,-0.05687938094469879,0.07048586640876953,g
0.17772357934308772,0.05048064381908853,0.004087372883997076,b
0.7649837202049075,-0.12874425387051736,0.6310505723924064,r
0.3777407814026823,0.0209279142051529,0.5489247388456427,g
0.12492994438729936,0.20062345811076532,0.22833739661114913,b
0.40446678726454044,0.7838400901057885,-0.47117017217015184,r
-0.2464693525112354,-0.5566158445526969,-0.27180158996964116,g
0.04090484536387651,0.22257011491301937,0.25929047484453605,b
0.6893464675877433,-0.6311765068557594,0.35555261891548795,r
-0.2346731595919319,0.4657808583716983,-0.415236251531713,g
0.0804477157414067,0.05604603493679561,0.2952331593765572,b
-0.8497070856151081,0.2509694897587778,-0.46369406278892367,r
0.3328695635446753,0.5625477551185435,-0.13108135382696126,g
0.23158521480035008,0.06384288646362897,0.2605156599045151,b
-0.1999604542900812,0.8623973645648416,-0.46506623432767086,r
-0.22823263452030762,-0.15617814282104164,-0.6065992884016057,g
0.08257603554389818,0.3229314369637499,0.13358646053648227,b
0.12635572200245015,0.7059614785036944,0.6968878119081418,r
0.21184314943533575,-0.630479780588916,0.04541113024705243,g
0.07285709531346514,0.179390664480471,0.22434919427808908,b
-0.7584704811663067,0.26594378130068974,-0.5949759947988171,r
-0.39895705682403704,0.12230951085958174,-0.519921239043027,g
0.18767410996266443,0.19696946259524326,0.3328589606373427,b
0.0794538374287152,0.9255199795875345,-0.37026997596637645,r
-0.03771120328562708,-0.6201017399185162,-0.24185975634905332,g
0.3191834983270238,0.1598598209090993,0.1678549561052378,b
-0.16659295933763274,0.2988524116785377,-0.9396456895729645,r
0.28844788585408915,-0.05714662687513813,0.598311394365463,g
0.06141355897694045,0.03782404373836623,0.08789118854225397,b
-0.7003274438610466,0.24734669166033227,0.6695977042222749,r
-0.37220458628041103,-0.37300539666810656,-0.40838115095182953,g
0.2113953921234537,0.30718677980601755,0.20550494845963907,b
0.9175825154467275,0.30375026868600113,0.2564724188282983,r
-0.3871860598899833,0.30400548468058053,0.4495687542027805,g
0.19674138275304334,0.06545748437937988,0.08032127810334455,b
-0.5433142873814671,-0.35126010503916294,0.7625129007007322,r
-0.2777657896189534,-0.5965124016296224,-0.10706804034754654,g
0.2983775598414508,0.1515421319021193,0.1642944470475798,b
0.445437592703618,0.4790633360069438,0.7563621296047971,r
0.21701858400426158,-0.6033918987173708,-0.1823885829855475,g
0.21493588867508687,0.007670998315940462,0.05154539569128158,b
0.2658406036340177,0.7375795418690562,0.6207295650085746,r
-0.6259809873513905,0.19721308776287605,-0.11704377785279689,g
0.2114716487034809,0.2158986391790859,0.18939065231086957,b
0.5366953403834593,0.5544337378635925,0.6360513673668878,r
-0.2661992553792139,-0.3139924514704871,0.5243959775775844,g
0.13503547329485222,0.19776681915474978,0.18826554231703205,b
0.7839818561783479,-0.6073727216275668,-0.12833871670651203,r
0.26510104926929257,0.5362805027477607,-0.2942262743083518,g
0.24398466500684954,0.08210496562074598,0.04315025059536778,b
-0.050947784341955356,0.8868630474326741,0.4592148281241317,r
-0.3045911752706409,0.5926990481217335,-0.019403575631446488,g
0.10810305045529434,0.29572630619292134,0.2552547815953497,b
-0.7091230151601303,-0.45288188677443547,0.5404096094647401,r
0.007897278012583232,-0.39935657140079467,0.5337568794155617,g
0.0019264502287969314,0.07504042215260968,0.23161203723193735,b
0.5762456746967463,0.22472061998931803,0.7857745003147584,r
-0.4706097871871559,0.1709336591853415,0.440173325867906,g
0.21120616484167742,0.06225389977764029,0.09692503259704695,b
-0.5171945996036141,0.24802194242154824,-0.8191427605846855,r
0.6642391902570707,0.039518648316746875,0.04085362904678987,g
0.128148892358633,0.32358850006008083,0.2094264626004352,b
-0.9412684409569955,0.32345938023878984,0.09689040919474533,r
-0.30625265600405954,-0.38016000011859136,0.454017763358149,g
0.1843049704364067,0.0922793506410327,0.12134393914438313,b
-0.44215934220696046,-0.7103727131857196,-0.5475999675495492,r
0.05506692334400931,0.6396049105740708,-0.1797710676594104,g
0.04811158116737391,0.21256778137655108,0.13766149298232389,b
-0.4359072481039458,0.8856235765388965,0.16017412939953327,r
0.18901916267977606,-0.12261454589086297,0.627440733233234,g
0.12820447890451162,0.23570975521205614,0.1414078470941533,b
0.5503937890330997,0.41601905798367883,0.7238748651446328,r
0.2975376457630129,-0.16913914607963307,0.5721081567865476,g
0.27853015728416547,0.196488197610318,0.2778715661027809,b
-0.35297670434164147,-0.7622703899624331,0.5425415180229377,r
0.6253847528737737,-0.14138527960056582,-0.18261587562346052,g
0.19910372797167766,0.28014548440996334,0.3154658085149104,b
0.35430054497823465,-0.6528605844797614,-0.669510403997481,r
-0.3576262836030135,0.4691821388391812,-0.3105092692900371,g
0.1299427444739557,0.22966460029963878,0.18735531526013693,b
0.7772261492159892,-0.36336881704568624,0.5136950610758326,r
-0.6315684612783296,-0.21183856819957278,0.026270595465700892,g
0.3110904227297338,0.012455237655930299,0.048072766909875164,b
0.18671984124131003,0.8701905494289811,-0.45596502998728766,r
0.5110830085153942,0.2784636612413099,-0.3251101232188608,g
0.06285084451118339,0.26338562875349913,0.06068966488016218,b
-0.35049854912565254,0.4771457239254655,-0.8059049107682965,r
-0.05225336613153111,-0.5512483306272971,0.37126716546576904,g
0.10587073365455206,0.017647758388339874,0.16976689375787404,b
0.4507516127412744,0.3278684838992189,-0.8302561296833453,r
0.48111246042439015,0.42494522211834224,0.1799911194132278,g
0.30885153137925314,0.05405098066291839,0.09583179989036535,b
0.8379352651596197,-0.46359652513866095,0.28799783554956937,r
0.39886076124605524,-0.05406643101079405,-0.5314427143356252,g
0.06922023761328273,0.12399048504123138,0.061622459924901674,b
-0.6622385543286524,0.4681726224941191,0.5850252068993912,r
-0.6656809596761655,0.034909249405057664,0.00972875506111706,g
0.12338532502164816,0.09615090665634625,0.24697910187985006,b
-0.04657838331251235,-0.7984515061330256,0.6002546514287879,r
-0.15763477333276302,0.6031869174259974,0.23613823351354168,g
0.021808844545237904,0.30545742118867764,0.0532394883585956,b
0.3149078086184432,0.648849253851916,-0.6926959779347227,r
-0.3302719022187591,0.26040703904940826,-0.5172553422273828,g
0.09244818114077931,0.11571264099765555,0.15708855237975847,b
-0.14700103503703124,0.9888395165457554,-0.02423027477347545,r
0.47860052276704645,-0.43067257637034784,-0.17293673991977887,g
0.027945549440355506,0.08192441691140395,0.009478902810513964,b
-0.46855108248652627,-0.390879095665391,0.7922584273281733,r
0.5456641310600779,-0.22251042608538762,0.3117438223962004,g
0.28852160261507087,0.2504446122357001,0.02744453025611045,b
-0.9927887407841666,0.1177454278368093,-0.02250623015334872,r
-0.06863077188132849,-0.0726421827115577,0.6591338065114839,g
0.26234926122641355,0.18953882711936967,0.06680732078666658,b
-0.8213624723302666,-0.34180461864168066,0.4566544554942254,r
0.04391285625556504,-0.2829155046644473,0.6020589030322395,g
0.28405167814456384,0.0707127985936441,0.2015790886431,b
0.9678077310284625,0.09950591605050248,-0.23118557141934581,r
0.38302400202389847,-0.3620650925004354,0.4082228890088014,g
0.004052814332733375,0.3113441426746137,0.02512343954409065,b
-0.3963908813391708,-0.6279932277195603,0.6697005115195328,r
-0.4833221539853045,0.4588648689168642,-0.016946149573253983,g
0.22336133282634518,0.11917812857522343,0.24546332709969634,b
-0.5066243120053394,0.7698631212890037,-0.3881270165348831,r
0.3325409838864145,-0.5734198305681283,0.07106782951180433,g
0.2488280419918338,0.2514473335197465,0.2035301713467054,b
-0.39320084532308575,-0.8161596941147763,0.42341049696445376,r
0.20881451953685082,0.4114170295866066,0.48122444726049807,g
0.21832988826536956,0.04189102334183903,0.2562392311735013,b
0.20364511868538512,-0.951985705911728,-0.22858670428387637,r
0.25342514106800135,0.4068587258921807,0.4633423350876751,g
0.2545122124668953,0.138865917513331,0.2706158525104605,b
-0.3837508831673316,0.8448163116152967,-0.3728547428919456,r
-0.5851234948268403,-0.2193924806492202,-0.23225391208901194,g
0.11658484103680555,0.17552809668375144,0.1297049435321563,b
0.10212345983147239,0.2971809485367226,0.9493441329564657,r
0.06286893619118618,-0.055259585187143724,-0.6613912000862862,g
0.10539199249791494,0.042222372422491015,0.06518690169804597,b
-0.17000349177303467,0.894949161716124,0.41251037651019484,r
0.622011975967073,-0.22034585831204032,0.09483274182850542,g
0.28397879713634516,0.13048994972197606,0.09396755367427219,b
0.5685101578442162,-0.014401359652200836,-0.8225501816108926,r
-0.4200594026844137,0.4403952579585971,-0.2721149746493911,g
0.06545857670334594,0.3204198208012044,0.17182995587405056,b
0.8457958024257088,-0.18617886351051993,0.499966890284729,r
0.24227984843520858,0.23002256762066156,0.5769181379293383,g
0.23492388536894163,0.08026433502541612,0.23676964403224401,b
0.06172019544758028,-0.76350389617409,0.6428471186844481,r
0.35658395097644324,-0.36695429581343064,-0.4273603574672588,g
0.09833001531797818,0.03395387763161321,0.11606107400074932,b
-0.13716863733017512,0.9399950769014493,0.3124004166674897,r
0.4893121831087884,0.44242779724487874,0.09631031165353177,g
0.294004033687386,0.3253403721120744,0.31190723146775345,b
0.43849736567188186,0.8569933192852115,0.270707426937894,r
-0.4774035124687213,0.46325544293415,0.043871691543138386,g
0.003111533189644485,0.3015761498496534,0.3251943149729141,b
0.7371835987341787,0.4978855591652617,-0.45680445677775533,r
0.5757906141358021,0.30589524476532526,0.13906010336369704,g
0.029567168863662768,0.14116773394820947,0.0036450272902125067,b
0.11126065798915524,-0.34788701467359007,0.9309112154256803,r
-0.15246241580206163,-0.5045118793196609,-0.4082492129050436,g
0.05813601502291943,0.25930185310076653,0.26641019681340294,b
0.388174226038021,-0.2729045006581564,-0.8802521819116983,r
-0.6061576635801692,0.1257392838591123,0.24740041192785525,g
0.28263724812862107,0.05224774438806227,0.1221519098418062,b
-0.11086919265318149,-0.7874302056743686,0.6063511303791339,r
0.06156598112967567,-0.6245220148061786,0.2250029498349213,g
0.24416527747381553,0.17470626062116182,0.06210441575861455,b
0.37613064292269055,0.12319839330328555,0.9183397494076213,r
